hour,avg_segment_time,current_delay,day_of_week_encoded,is_peak,segment_id_encoded,route_id_encoded,std_travel_time,stop_sequence,segment_length_m,travel_time
16,165.43859649122808,64.5614,2,1,60,2,58.035401001660695,18,879.064322759596,230.0
16,133.06306306306305,26.9369,2,1,98,1,10.853804761698903,13,504.321986291076,160.0
16,246.99115044247787,-116.9912,2,1,16,3,230.22847718451422,7,814.8630123503389,130.0
16,125.49815498154982,154.5018,2,1,72,1,55.714475447239714,4,423.8862316977636,280.0
16,286.30252100840335,-256.3025,2,1,115,1,72.89511042874815,19,807.4840012211841,30.0
16,131.7117117117117,0.0,2,1,91,3,24.895193909079715,7,375.8337452338337,10.0
16,95.95121951219512,24.0488,2,1,109,4,13.161797100596273,3,281.7784882432055,120.0
16,48.359375,0.0,2,1,47,1,6.834439174030991,20,431.1287712831316,10.0
16,45.494505494505496,14.5055,2,1,81,1,9.57586506260357,11,423.6731420212672,60.0
16,198.04780876494024,-68.0478,2,1,4,1,69.70060046498368,10,903.4237770477453,130.0
16,434.93857493857496,-194.9386,2,1,57,1,438.8839783632732,5,1183.1242131347458,240.0
16,132.98850574712642,87.0115,2,1,123,3,81.32785990408486,25,309.1184780639619,220.0
16,112.5925925925926,57.4074,2,1,1,3,43.748215497199176,32,385.41240513788847,170.0
16,131.7117117117117,-101.7117,2,1,91,3,24.895193909079715,7,375.8337452338337,30.0
16,73.64963503649635,-53.6496,2,1,6,1,4.98171840313914,6,509.32842761480555,20.0
16,87.45098039215686,-27.451,2,1,113,1,37.45039434287204,11,300.47926523507704,60.0
16,113.58722358722359,-73.5872,2,1,73,1,45.289508065276145,6,422.6914112876202,40.0
16,386.4,23.6,2,1,71,0,263.47566979026465,29,1893.8831671839582,410.0
16,165.43859649122808,34.5614,2,1,60,2,58.035401001660695,18,879.064322759596,200.0
17,1703.7130801687763,126.2869,2,0,92,4,45.85036871427613,5,1942.2022003625648,1830.0
17,470.80924855491327,289.1908,2,0,5,1,207.6784960252692,21,1891.5702089049942,760.0
17,190.67796610169492,29.322,2,0,49,1,9.268300100279683,14,395.51246531366104,220.0
17,362.5211267605634,637.4789,2,0,85,4,402.05324080124643,14,406.37627331592216,1000.0
17,159.5906432748538,100.4094,2,0,112,1,29.11148399123615,24,1295.371939530531,260.0
17,468.780487804878,1.2195,2,0,22,3,5.5311115357437055,9,644.3764138420722,470.0
17,89.46107784431138,30.5389,2,0,30,3,34.54100906552946,31,379.9236251745017,120.0
17,74.91017964071857,25.0898,2,0,104,1,9.042620866552435,12,453.74416322701734,100.0
17,62.77777777777778,-32.7778,2,0,89,4,11.762309326570533,7,822.8528452897256,30.0
17,67.91666666666667,-47.9167,2,0,6,1,6.733077404673538,7,509.32842761480555,20.0
17,178.87640449438203,-158.8764,2,0,123,3,50.214046437751925,26,309.1184780639619,20.0
17,126.52482269503547,-96.5248,2,0,91,3,27.150001725936196,9,375.8337452338337,30.0
17,183.30882352941177,-133.3088,2,0,37,3,117.10745396182294,9,483.7472377860931,50.0
17,430.1136363636364,-290.1136,2,0,57,1,407.9629433580398,5,1183.1242131347458,140.0
17,62.77777777777778,-22.7778,2,0,89,4,11.762309326570533,8,822.8528452897256,40.0
17,47.07865168539326,42.9213,2,0,101,1,11.99832824428689,14,380.79353318433084,90.0
17,642.0348837209302,47.9651,2,0,59,1,14.667422368424813,21,796.6005601870614,690.0
17,100.70175438596492,-20.7018,2,0,1,3,38.91718682694332,33,385.41240513788847,80.0
17,279.6330275229358,560.367,2,0,118,0,239.73722731011517,18,1739.110313871421,840.0
17,518.7938596491229,451.2061,2,0,7,1,323.64488958675037,23,1407.4498125404505,970.0
17,85.62091503267973,44.3791,2,0,72,1,59.25028951008444,4,423.8862316977636,130.0
17,309.3125,90.6875,2,0,128,3,64.77946987264663,33,509.1343958110568,400.0
17,470.80924855491327,-200.8092,2,0,5,1,207.6784960252692,22,1891.5702089049942,270.0
17,293.3819241982507,66.6181,2,0,115,1,73.27503599712662,19,807.4840012211841,360.0
17,564.4444444444445,-534.4444,2,0,94,2,397.4104693494678,19,1471.2035106634419,30.0
17,264.5348837209302,5.4651,2,0,67,3,30.395703130703353,16,768.2821129403467,270.0
17,279.6330275229358,-219.633,2,0,118,0,239.73722731011517,18,1739.110313871421,60.0
17,63.0,-33.0,2,0,108,1,12.90549201456229,3,302.6626490352623,30.0
17,62.77777777777778,27.2222,2,0,89,4,11.762309326570533,8,822.8528452897256,90.0
17,169.26553672316385,10.7345,2,0,3,1,5.114884570595777,21,487.9785398666279,180.0
17,79.6470588235294,70.3529,2,0,117,1,24.66087425678468,13,578.5348451254126,150.0
17,523.1884057971015,446.8116,2,0,61,2,389.08827349263555,17,985.5194843069576,970.0
17,382.5,-252.5,2,0,77,3,266.8427091875303,7,928.4274499855651,130.0
17,44.316353887399465,15.6836,2,0,47,1,6.339556275237264,22,431.1287712831316,60.0
17,53.80952380952381,-13.8095,2,0,130,3,42.30852886123386,27,506.66604845908086,40.0
17,126.52482269503547,0.0,2,0,91,3,27.150001725936196,7,375.8337452338337,10.0
17,59.666666666666664,-29.6667,2,0,76,4,78.49811477346769,11,1181.5794493339736,30.0
17,88.29268292682927,-58.2927,2,0,75,3,23.34945887488777,31,760.9564397836302,30.0
17,1301.5510204081634,38.449,2,0,82,4,18.621621956273536,12,701.2181726758453,1340.0
17,307.2139303482587,62.7861,2,0,97,1,97.8835992645097,11,387.6087657751588,370.0
17,365.9574468085106,14.0426,2,0,95,4,6.424969476160527,4,281.9442659161058,380.0
17,143.94444444444446,6.0556,2,0,28,1,4.9009430425575795,25,795.8413702971592,150.0
17,430.1136363636364,939.8864,2,0,57,1,407.9629433580398,6,1183.1242131347458,1370.0
17,72.86012526096033,97.1399,2,0,73,1,51.386256331175076,5,422.6914112876202,170.0
17,588.1764705882352,81.8235,2,0,2,1,38.31778565534177,9,1886.1072811796598,670.0
17,329.08045977011494,-19.0805,2,0,34,0,108.77810243670179,28,1905.112544604241,310.0
17,742.4117647058823,47.5882,2,0,107,1,24.314407114241757,4,1151.8368549860206,790.0
17,40.21739130434783,-0.2174,2,0,110,4,1.4662959759729015,5,174.3199688985365,40.0
17,385.66037735849056,0.0,2,0,71,0,205.00415265445363,28,1893.8831671839582,10.0
17,100.9090909090909,139.0909,2,0,88,3,66.49059121101473,25,428.4031654682371,240.0
17,53.80952380952381,-23.8095,2,0,130,3,42.30852886123386,27,506.66604845908086,30.0
17,48.23529411764706,21.7647,2,0,116,1,10.580309967188226,16,406.0848554794934,70.0
17,309.3125,0.0,2,0,128,3,64.77946987264663,34,509.1343958110568,10.0
17,44.316353887399465,-24.3164,2,0,47,1,6.339556275237264,23,431.1287712831316,20.0
17,547.3595505617977,42.6404,2,0,105,1,37.63180143034491,20,882.9752843014707,590.0
17,182.05882352941177,47.9412,2,0,36,1,36.59949653392409,2,309.5654086210205,230.0
17,114.47674418604652,45.5233,2,0,50,1,15.644610636550347,14,501.74685601626544,160.0
17,54.470588235294116,15.5294,2,0,106,1,6.344336775375925,4,295.0313242372204,70.0
17,59.666666666666664,-19.6667,2,0,76,4,78.49811477346769,9,1181.5794493339736,40.0
17,687.8661087866109,232.1339,2,0,84,4,272.70826376160744,14,590.1928054764595,920.0
17,146.94560669456067,13.0544,2,0,83,4,5.823125762250048,12,257.56702977667135,160.0
17,178.87640449438203,-108.8764,2,0,123,3,50.214046437751925,24,309.1184780639619,70.0
17,55.0,-15.0,2,0,99,1,7.564340773451339,19,747.7199965350962,40.0
17,309.3125,-19.3125,2,0,128,3,64.77946987264663,32,509.1343958110568,290.0
17,44.316353887399465,15.6836,2,0,47,1,6.339556275237264,23,431.1287712831316,60.0
17,157.4390243902439,52.561,2,0,17,3,19.864415458441524,32,1127.2316759410273,210.0
17,89.46107784431138,-59.4611,2,0,30,3,34.54100906552946,32,379.9236251745017,30.0
17,307.2139303482587,-237.2139,2,0,97,1,97.8835992645097,12,387.6087657751588,70.0
17,564.4444444444445,-544.4444,2,0,94,2,397.4104693494678,19,1471.2035106634419,20.0
17,72.86012526096033,67.1399,2,0,73,1,51.386256331175076,5,422.6914112876202,140.0
17,183.30882352941177,106.6912,2,0,37,3,117.10745396182294,10,483.7472377860931,290.0
17,430.1136363636364,-390.1136,2,0,57,1,407.9629433580398,7,1183.1242131347458,40.0
17,335.375,-315.375,2,0,96,3,134.41804947742864,10,562.0106932840488,20.0
17,63.0,-33.0,2,0,108,1,12.90549201456229,3,302.6626490352623,30.0
17,182.05882352941177,107.9412,2,0,36,1,36.59949653392409,2,309.5654086210205,290.0
17,377.58620689655174,-347.5862,2,0,13,2,210.93201985330495,27,159.4070421573722,30.0
17,103.63057324840764,46.3694,2,0,86,3,37.43631971286225,26,875.7760654791028,150.0
17,220.28571428571428,89.7143,2,0,114,1,31.025176491918298,21,565.4775477673809,310.0
17,518.7938596491229,-388.7939,2,0,7,1,323.64488958675037,22,1407.4498125404505,130.0
17,77.53191489361703,22.4681,2,0,109,4,18.159844712792175,3,281.7784882432055,100.0
17,44.316353887399465,0.0,2,0,47,1,6.339556275237264,23,431.1287712831316,10.0
17,191.23893805309734,98.7611,2,0,4,1,60.2872720044027,10,903.4237770477453,290.0
17,520.952380952381,-80.9524,2,0,79,2,278.0769549707941,2,1454.419224437509,440.0
17,54.67625899280576,85.3237,2,0,58,1,27.088212267967513,3,319.6330295333044,140.0
17,130.0,0.0,2,0,24,3,17.71873269655855,31,52.70351483005418,130.0
17,813.875,26.125,2,0,125,3,12.678472734760916,14,756.98253060346,840.0
17,44.666666666666664,5.3333,2,0,41,1,7.567874686642695,6,520.0520781336909,50.0
17,157.4390243902439,0.0,2,0,17,3,19.864415458441524,31,1127.2316759410273,10.0
17,309.3125,-289.3125,2,0,128,3,64.77946987264663,32,509.1343958110568,20.0
17,114.6927374301676,35.3073,2,0,98,1,12.90808051045459,13,504.321986291076,150.0
17,457.47058823529414,72.5294,2,0,48,1,109.77147733513621,8,521.5669053038204,530.0
17,100.9090909090909,-20.9091,2,0,88,3,66.49059121101473,27,428.4031654682371,80.0
17,1703.7130801687763,76.2869,2,0,92,4,45.85036871427613,5,1942.2022003625648,1780.0
17,181.74358974358975,-41.7436,2,0,35,1,46.77249056491706,6,265.62223898285,140.0
17,430.1136363636364,0.0,2,0,57,1,407.9629433580398,7,1183.1242131347458,10.0
17,293.3819241982507,-53.3819,2,0,115,1,73.27503599712662,14,807.4840012211841,240.0
17,55.0,0.0,2,0,99,1,7.564340773451339,15,747.7199965350962,10.0
17,67.91666666666667,12.0833,2,0,6,1,6.733077404673538,6,509.32842761480555,80.0
17,535.375,94.625,2,0,133,3,118.24608270868582,3,1115.9245422552647,630.0
17,89.46107784431138,-9.4611,2,0,30,3,34.54100906552946,32,379.9236251745017,80.0
17,87.64179104477611,32.3582,2,0,113,1,39.55731894115796,9,300.47926523507704,120.0
17,62.77777777777778,-42.7778,2,0,89,4,11.762309326570533,7,822.8528452897256,20.0
17,181.74358974358975,-121.7436,2,0,35,1,46.77249056491706,8,265.62223898285,60.0
17,362.5211267605634,617.4789,2,0,85,4,402.05324080124643,14,406.37627331592216,980.0
17,384.4117647058824,385.5882,2,0,12,1,340.85603823203206,23,960.0944246224341,770.0
17,305.1655629139073,54.8344,2,0,23,3,53.32734513844046,34,594.7450942934345,360.0
17,468.6127167630058,81.3873,2,0,27,1,25.411388678170095,22,773.3491090509235,550.0
17,264.5348837209302,-234.5349,2,0,67,3,30.395703130703353,17,768.2821129403467,30.0
17,62.77777777777778,-32.7778,2,0,89,4,11.762309326570533,8,822.8528452897256,30.0
17,55.0,15.0,2,0,99,1,7.564340773451339,16,747.7199965350962,70.0
17,520.952380952381,-90.9524,2,0,79,2,278.0769549707941,2,1454.419224437509,430.0
17,293.3819241982507,0.0,2,0,115,1,73.27503599712662,17,807.4840012211841,10.0
17,54.67625899280576,75.3237,2,0,58,1,27.088212267967513,3,319.6330295333044,130.0
17,293.3819241982507,-273.3819,2,0,115,1,73.27503599712662,16,807.4840012211841,20.0
17,72.86012526096033,247.1399,2,0,73,1,51.386256331175076,4,422.6914112876202,320.0
17,430.1136363636364,-200.1136,2,0,57,1,407.9629433580398,5,1183.1242131347458,230.0
17,293.3819241982507,0.0,2,0,115,1,73.27503599712662,16,807.4840012211841,10.0
17,144.75,5.25,2,0,19,3,5.025252685881778,27,161.52445449298466,150.0
17,535.375,234.625,2,0,133,3,118.24608270868582,3,1115.9245422552647,770.0
17,77.53191489361703,42.4681,2,0,109,4,18.159844712792175,3,281.7784882432055,120.0
17,72.86012526096033,-42.8601,2,0,73,1,51.386256331175076,6,422.6914112876202,30.0
17,384.4117647058824,-334.4118,2,0,12,1,340.85603823203206,23,960.0944246224341,50.0
17,242.29357798165137,0.0,2,0,16,3,224.3039977002232,3,814.8630123503389,10.0
17,62.77777777777778,17.2222,2,0,89,4,11.762309326570533,8,822.8528452897256,80.0
17,190.67796610169492,19.322,2,0,49,1,9.268300100279683,14,395.51246531366104,210.0
17,191.23893805309734,-61.2389,2,0,4,1,60.2872720044027,10,903.4237770477453,130.0
17,89.46107784431138,-39.4611,2,0,30,3,34.54100906552946,33,379.9236251745017,50.0
17,293.3819241982507,-263.3819,2,0,115,1,73.27503599712662,18,807.4840012211841,30.0
17,518.7938596491229,-208.7939,2,0,7,1,323.64488958675037,22,1407.4498125404505,310.0
17,110.11428571428571,69.8857,2,0,10,1,21.734779888796893,9,768.2926775272023,180.0
17,87.64179104477611,-27.6418,2,0,113,1,39.55731894115796,11,300.47926523507704,60.0
17,47.07865168539326,32.9213,2,0,101,1,11.99832824428689,14,380.79353318433084,80.0
17,293.3819241982507,-263.3819,2,0,115,1,73.27503599712662,19,807.4840012211841,30.0
17,523.1884057971015,-373.1884,2,0,61,2,389.08827349263555,18,985.5194843069576,150.0
17,44.316353887399465,-4.3164,2,0,47,1,6.339556275237264,22,431.1287712831316,40.0
17,289.18918918918916,-89.1892,2,0,132,0,122.8068620272394,3,1260.4457875848996,200.0
17,365.9574468085106,4.0426,2,0,95,4,6.424969476160527,4,281.9442659161058,370.0
17,563.1111111111111,26.8889,2,0,100,1,6.279245665908983,16,425.0843585252125,590.0
17,430.1136363636364,-290.1136,2,0,57,1,407.9629433580398,5,1183.1242131347458,140.0
17,67.91666666666667,-47.9167,2,0,6,1,6.733077404673538,6,509.32842761480555,20.0
17,59.666666666666664,-29.6667,2,0,76,4,78.49811477346769,11,1181.5794493339736,30.0
17,59.666666666666664,-29.6667,2,0,76,4,78.49811477346769,9,1181.5794493339736,30.0
17,40.21739130434783,-10.2174,2,0,110,4,1.4662959759729015,5,174.3199688985365,30.0
17,74.91017964071857,15.0898,2,0,104,1,9.042620866552435,12,453.74416322701734,90.0
17,619.0,-169.0,2,0,33,3,126.94661491341422,3,420.1730961863914,450.0
17,941.4864864864865,248.5135,2,0,64,3,429.17787745853684,19,771.8257660984729,1190.0
17,76.625,13.375,2,0,70,3,9.13246400125274,19,447.36265213596255,90.0
17,45.86666666666667,0.0,2,0,32,3,8.557173904112574,4,167.96529078765693,10.0
17,1301.5510204081634,38.449,2,0,82,4,18.621621956273536,12,701.2181726758453,1340.0
17,329.08045977011494,-299.0805,2,0,34,0,108.77810243670179,30,1905.112544604241,30.0
17,742.4117647058823,57.5882,2,0,107,1,24.314407114241757,4,1151.8368549860206,800.0
17,564.4444444444445,-544.4444,2,0,94,2,397.4104693494678,20,1471.2035106634419,20.0
17,157.4390243902439,-137.439,2,0,17,3,19.864415458441524,32,1127.2316759410273,20.0
17,118.84615384615384,-98.8462,2,0,52,3,42.570505590473424,18,1191.5730306412054,20.0
17,520.952380952381,-350.9524,2,0,79,2,278.0769549707941,4,1454.419224437509,170.0
17,130.0,-110.0,2,0,24,3,17.71873269655855,32,52.70351483005418,20.0
17,76.625,-56.625,2,0,70,3,9.13246400125274,18,447.36265213596255,20.0
17,45.68345323741007,-5.6835,2,0,0,3,6.708242789439927,3,158.02949481960425,40.0
17,85.62091503267973,64.3791,2,0,72,1,59.25028951008444,4,423.8862316977636,150.0
17,362.375,37.625,2,0,42,3,69.15848154507337,16,398.197961719327,400.0
17,49.02597402597402,10.974,2,0,102,1,4.819551754098305,18,278.5411202689743,60.0
17,44.316353887399465,0.0,2,0,47,1,6.339556275237264,20,431.1287712831316,10.0
17,159.5906432748538,70.4094,2,0,112,1,29.11148399123615,24,1295.371939530531,230.0
17,54.470588235294116,15.5294,2,0,106,1,6.344336775375925,4,295.0313242372204,70.0
17,335.375,114.625,2,0,96,3,134.41804947742864,11,562.0106932840488,450.0
17,45.86666666666667,4.1333,2,0,32,3,8.557173904112574,3,167.96529078765693,50.0
17,421.25,-21.25,2,0,26,3,93.46079731588338,30,520.504809794235,400.0
17,72.86012526096033,67.1399,2,0,73,1,51.386256331175076,5,422.6914112876202,140.0
17,85.62091503267973,244.3791,2,0,72,1,59.25028951008444,4,423.8862316977636,330.0
17,67.91666666666667,-47.9167,2,0,6,1,6.733077404673538,7,509.32842761480555,20.0
17,102.67605633802818,87.3239,2,0,44,2,55.804704012651456,19,1389.0508592996052,190.0
17,146.94560669456067,3.0544,2,0,83,4,5.823125762250048,12,257.56702977667135,150.0
17,79.6470588235294,60.3529,2,0,117,1,24.66087425678468,13,578.5348451254126,140.0
17,470.80924855491327,289.1908,2,0,5,1,207.6784960252692,21,1891.5702089049942,760.0
17,48.23529411764706,1.7647,2,0,116,1,10.580309967188226,16,406.0848554794934,50.0
17,76.625,0.0,2,0,70,3,9.13246400125274,19,447.36265213596255,10.0
17,520.952380952381,-500.9524,2,0,79,2,278.0769549707941,4,1454.419224437509,20.0
17,365.9574468085106,14.0426,2,0,95,4,6.424969476160527,4,281.9442659161058,380.0
17,102.67605633802818,-22.6761,2,0,44,2,55.804704012651456,20,1389.0508592996052,80.0
17,305.1655629139073,4.8344,2,0,23,3,53.32734513844046,35,594.7450942934345,310.0
17,329.08045977011494,0.0,2,0,34,0,108.77810243670179,30,1905.112544604241,10.0
17,382.5,137.5,2,0,77,3,266.8427091875303,10,928.4274499855651,520.0
17,40.21739130434783,-0.2174,2,0,110,4,1.4662959759729015,5,174.3199688985365,40.0
17,85.62091503267973,64.3791,2,0,72,1,59.25028951008444,4,423.8862316977636,150.0
17,118.84615384615384,-58.8462,2,0,52,3,42.570505590473424,20,1191.5730306412054,60.0
17,619.0,121.0,2,0,33,3,126.94661491341422,3,420.1730961863914,740.0
17,642.0348837209302,37.9651,2,0,59,1,14.667422368424813,21,796.6005601870614,680.0
17,45.86666666666667,0.0,2,0,32,3,8.557173904112574,4,167.96529078765693,10.0
17,1533.75,66.25,2,0,66,3,63.43291083668784,23,1911.173043913033,1600.0
17,170.49382716049382,-140.4938,2,0,14,3,18.567527741187114,11,710.8397855237937,30.0
17,143.94444444444446,-3.9444,2,0,28,1,4.9009430425575795,25,795.8413702971592,140.0
17,309.3125,70.6875,2,0,128,3,64.77946987264663,33,509.1343958110568,380.0
17,276.26666666666665,3.7333,2,0,62,3,4.869467292395721,19,417.43376061546456,280.0
17,687.8661087866109,262.1339,2,0,84,4,272.70826376160744,14,590.1928054764595,950.0
17,293.3819241982507,66.6181,2,0,115,1,73.27503599712662,19,807.4840012211841,360.0
17,114.47674418604652,35.5233,2,0,50,1,15.644610636550347,14,501.74685601626544,150.0
17,45.68345323741007,-5.6835,2,0,0,3,6.708242789439927,3,158.02949481960425,40.0
17,588.1764705882352,81.8235,2,0,2,1,38.31778565534177,9,1886.1072811796598,670.0
17,55.0,-25.0,2,0,99,1,7.564340773451339,19,747.7199965350962,30.0
17,44.666666666666664,5.3333,2,0,41,1,7.567874686642695,6,520.0520781336909,50.0
17,169.26553672316385,10.7345,2,0,3,1,5.114884570595777,21,487.9785398666279,180.0
17,253.87878787878788,6.1212,2,0,103,1,35.105900393299166,19,438.5591703678785,260.0
17,104.28571428571429,15.7143,2,0,86,2,37.63175611532076,21,875.7760654791028,120.0
17,329.08045977011494,-209.0805,2,0,34,0,108.77810243670179,31,1905.112544604241,120.0
17,470.80924855491327,-210.8092,2,0,5,1,207.6784960252692,22,1891.5702089049942,260.0
17,742.4117647058823,47.5882,2,0,107,1,24.314407114241757,4,1151.8368549860206,790.0
17,45.86666666666667,4.1333,2,0,32,3,8.557173904112574,3,167.96529078765693,50.0
17,54.0,36.0,2,0,129,3,14.721034636176007,12,780.8317364757986,90.0
17,518.7938596491229,461.2061,2,0,7,1,323.64488958675037,23,1407.4498125404505,980.0
17,430.1136363636364,929.8864,2,0,57,1,407.9629433580398,6,1183.1242131347458,1360.0
17,279.125,30.875,2,0,43,3,14.942399956355612,16,281.1108334540422,310.0
17,72.86012526096033,77.1399,2,0,73,1,51.386256331175076,5,422.6914112876202,150.0
17,45.86666666666667,-25.8667,2,0,32,3,8.557173904112574,4,167.96529078765693,20.0
17,146.7123287671233,-126.7123,2,0,40,3,6.248287436603006,24,479.82186414805005,20.0
17,362.5211267605634,617.4789,2,0,85,4,402.05324080124643,14,406.37627331592216,980.0
17,54.470588235294116,5.5294,2,0,106,1,6.344336775375925,4,295.0313242372204,60.0
17,67.91666666666667,12.0833,2,0,6,1,6.733077404673538,6,509.32842761480555,80.0
17,44.316353887399465,25.6836,2,0,47,1,6.339556275237264,22,431.1287712831316,70.0
17,289.18918918918916,170.8108,2,0,132,0,122.8068620272394,4,1260.4457875848996,460.0
17,118.84615384615384,61.1538,2,0,52,3,42.570505590473424,21,1191.5730306412054,180.0
17,45.68345323741007,14.3165,2,0,0,3,6.708242789439927,5,158.02949481960425,60.0
17,1703.7130801687763,126.2869,2,0,92,4,45.85036871427613,5,1942.2022003625648,1830.0
17,520.952380952381,-110.9524,2,0,79,2,278.0769549707941,4,1454.419224437509,410.0
17,50.714285714285715,19.2857,2,0,25,3,7.674808890870649,36,153.26841717056445,70.0
17,308.0,92.0,2,0,18,3,67.99509786251751,28,692.4913688313965,400.0
17,170.49382716049382,39.5062,2,0,14,3,18.567527741187114,11,710.8397855237937,210.0
17,63.83720930232558,-13.8372,2,0,31,3,14.15615473305747,5,608.5824524940729,50.0
17,50.75,29.25,2,0,63,3,8.969004291150917,22,668.1122880333046,80.0
17,62.77777777777778,-32.7778,2,0,89,4,11.762309326570533,7,822.8528452897256,30.0
17,41.06382978723404,18.9362,2,0,53,3,3.7498072722599267,20,466.71039151197425,60.0
17,279.125,-249.125,2,0,43,3,14.942399956355612,16,281.1108334540422,30.0
17,77.53191489361703,42.4681,2,0,109,4,18.159844712792175,3,281.7784882432055,120.0
17,44.316353887399465,5.6836,2,0,47,1,6.339556275237264,23,431.1287712831316,50.0
17,72.86012526096033,187.1399,2,0,73,1,51.386256331175076,4,422.6914112876202,260.0
17,44.316353887399465,-24.3164,2,0,47,1,6.339556275237264,23,431.1287712831316,20.0
17,293.3819241982507,-63.3819,2,0,115,1,73.27503599712662,14,807.4840012211841,230.0
17,182.25,37.75,2,0,123,2,46.82140098014571,21,309.1184780639619,220.0
17,62.77777777777778,-22.7778,2,0,89,4,11.762309326570533,8,822.8528452897256,40.0
17,589.6629213483146,60.3371,2,0,65,1,20.989609385407128,9,948.2637965926048,650.0
17,55.0,0.0,2,0,99,1,7.564340773451339,15,747.7199965350962,10.0
17,59.666666666666664,-29.6667,2,0,76,4,78.49811477346769,11,1181.5794493339736,30.0
17,430.1136363636364,-390.1136,2,0,57,1,407.9629433580398,7,1183.1242131347458,40.0
17,72.86012526096033,87.1399,2,0,73,1,51.386256331175076,5,422.6914112876202,160.0
17,191.23893805309734,98.7611,2,0,4,1,60.2872720044027,10,903.4237770477453,290.0
17,50.714285714285715,-30.7143,2,0,25,3,7.674808890870649,36,153.26841717056445,20.0
17,44.666666666666664,-4.6667,2,0,41,1,7.567874686642695,6,520.0520781336909,40.0
17,520.952380952381,-110.9524,2,0,79,2,278.0769549707941,4,1454.419224437509,410.0
17,55.0,15.0,2,0,99,1,7.564340773451339,16,747.7199965350962,70.0
17,45.86666666666667,-25.8667,2,0,32,3,8.557173904112574,4,167.96529078765693,20.0
17,63.83720930232558,16.1628,2,0,31,3,14.15615473305747,7,608.5824524940729,80.0
17,146.7123287671233,3.2877,2,0,40,3,6.248287436603006,26,479.82186414805005,150.0
17,62.77777777777778,17.2222,2,0,89,4,11.762309326570533,8,822.8528452897256,80.0
17,293.3819241982507,0.0,2,0,115,1,73.27503599712662,17,807.4840012211841,10.0
17,293.3819241982507,0.0,2,0,115,1,73.27503599712662,16,807.4840012211841,10.0
17,457.47058823529414,62.5294,2,0,48,1,109.77147733513621,8,521.5669053038204,520.0
17,220.28571428571428,89.7143,2,0,114,1,31.025176491918298,21,565.4775477673809,310.0
17,293.3819241982507,-273.3819,2,0,115,1,73.27503599712662,16,807.4840012211841,20.0
17,289.18918918918916,-89.1892,2,0,132,0,122.8068620272394,3,1260.4457875848996,200.0
17,67.91666666666667,-47.9167,2,0,6,1,6.733077404673538,6,509.32842761480555,20.0
17,48.717948717948715,11.2821,2,0,81,1,11.738261141620589,11,423.6731420212672,60.0
17,67.91666666666667,12.0833,2,0,6,1,6.733077404673538,6,509.32842761480555,80.0
17,377.58620689655174,462.4138,2,0,13,2,210.93201985330495,29,159.4070421573722,840.0
17,45.68345323741007,14.3165,2,0,0,3,6.708242789439927,5,158.02949481960425,60.0
17,242.29357798165137,547.7064,2,0,16,3,224.3039977002232,5,814.8630123503389,790.0
17,430.1136363636364,-190.1136,2,0,57,1,407.9629433580398,5,1183.1242131347458,240.0
17,182.25,-162.25,2,0,123,2,46.82140098014571,22,309.1184780639619,20.0
17,385.66037735849056,-285.6604,2,0,71,0,205.00415265445363,24,1893.8831671839582,100.0
17,87.64179104477611,32.3582,2,0,113,1,39.55731894115796,9,300.47926523507704,120.0
17,146.94560669456067,3.0544,2,0,83,4,5.823125762250048,12,257.56702977667135,150.0
17,563.1111111111111,16.8889,2,0,100,1,6.279245665908983,16,425.0843585252125,580.0
17,72.86012526096033,-42.8601,2,0,73,1,51.386256331175076,6,422.6914112876202,30.0
17,63.83720930232558,-13.8372,2,0,31,3,14.15615473305747,5,608.5824524940729,50.0
17,182.05882352941177,97.9412,2,0,36,1,36.59949653392409,2,309.5654086210205,280.0
17,63.0,-23.0,2,0,108,1,12.90549201456229,3,302.6626490352623,40.0
17,1301.5510204081634,48.449,2,0,82,4,18.621621956273536,12,701.2181726758453,1350.0
17,293.3819241982507,-263.3819,2,0,115,1,73.27503599712662,18,807.4840012211841,30.0
17,181.74358974358975,28.2564,2,0,35,1,46.77249056491706,8,265.62223898285,210.0
17,293.3819241982507,-273.3819,2,0,115,1,73.27503599712662,19,807.4840012211841,20.0
17,85.62091503267973,174.3791,2,0,72,1,59.25028951008444,4,423.8862316977636,260.0
17,151.46666666666667,18.5333,2,0,29,3,6.716927654599022,8,289.18970051541015,170.0
17,59.666666666666664,-29.6667,2,0,76,4,78.49811477346769,9,1181.5794493339736,30.0
17,329.08045977011494,140.9195,2,0,34,0,108.77810243670179,31,1905.112544604241,470.0
17,305.1655629139073,14.8344,2,0,23,3,53.32734513844046,34,594.7450942934345,320.0
17,49.02597402597402,0.974,2,0,102,1,4.819551754098305,18,278.5411202689743,50.0
17,147.06666666666666,12.9333,2,0,69,3,7.671169848650651,21,337.0903925890547,160.0
17,242.29357798165137,547.7064,2,0,16,3,224.3039977002232,5,814.8630123503389,790.0
17,67.91666666666667,-47.9167,2,0,6,1,6.733077404673538,7,509.32842761480555,20.0
17,1965.8666666666666,84.1333,2,0,8,3,48.66024886722035,14,1562.3690341354104,2050.0
17,225.33333333333334,64.6667,2,0,124,3,19.26580315406475,13,923.5118175228587,290.0
17,468.6127167630058,71.3873,2,0,27,1,25.411388678170095,22,773.3491090509235,540.0
17,191.23893805309734,-61.2389,2,0,4,1,60.2872720044027,10,903.4237770477453,130.0
