event_id,vehicle_id,route_id,direction,segment_id,remapped_segment_id,day_of_week,day_type,time_period,timestamp,actual_travel_time,avg_travel_time,elapsed_seconds,current_delay
34b4f33e-0137-4c75-90eb-43a41770d82d,route_P_O_14_IG066_1_dep_54710_v69,P_O_14_IG066,1,2303_2256,2303_2256,Wednesday,weekday,peak,2024-01-03T15:08:30,920.0,372.7686,1770.0,1397.2314
e1eee232-0aa7-4ab8-b687-41d7e4aefac8,route_CTA_80_0_dep_57048_v207,CTA_80,0,202_221,202_221,Wednesday,weekday,peak,2024-01-03T15:08:40,600.0,611.453,960.0,348.547
4377d0d8-d271-4ad0-b245-64918ea7e4e7,route_CTA_975_1_dep_50382_v114,CTA_975,1,1720_750,1720_750,Wednesday,weekday,peak,2024-01-03T15:08:40,320.0,296.7778,460.0,163.2222
c5d9f597-94d9-4985-84b0-d791b59b2c44,route_CTA_80_0_dep_53272_v188,CTA_80,0,1209_1430,1209_1430,Wednesday,weekday,peak,2024-01-03T15:08:50,130.0,502.8163,180.0,-322.8163
dc014aca-fa26-4968-8a7d-a97d7a74ef95,route_CTA_80_0_dep_55016_v205,CTA_80,0,289_291,289_291,Wednesday,weekday,peak,2024-01-03T15:09:10,260.0,263.3636,310.0,46.6364
0fb20f2f-db43-4e4e-9d65-d92c3ba81588,route_CTA_80_1_dep_58064_v286,CTA_80,1,512_290,512_290,Wednesday,weekday,peak,2024-01-03T15:09:50,120.0,87.451,1530.0,1442.549
6da6c0a0-2e8e-4a01-94e9-a6839ac79038,route_CTA_80_1_dep_54000_v282,CTA_80,1,1260_509,1260_509,Wednesday,weekday,peak,2024-01-03T15:10:00,40.0,395.5714,40.0,-355.5714
6634d780-97fb-46ee-8fe4-37018efec027,route_CTA_80_1_dep_59080_v287,CTA_80,1,175_1204,175_1204,Wednesday,weekday,peak,2024-01-03T15:10:10,520.0,519.4615,530.0,10.5385
2553c759-fa2d-4517-b05e-0138425c464b,route_CTA_80_0_dep_60096_v210,CTA_80,0,1977_1650,1977_1650,Wednesday,weekday,peak,2024-01-03T15:10:20,130.0,434.9386,330.0,-104.9386
086bb917-7f68-4353-aa4b-b5edb1e8802a,route_CTA_914_1_dep_54000_v139,CTA_914,1,2014_1740,2012_1740,Wednesday,weekday,peak,2024-01-03T15:10:20,140.0,577.5,140.0,-437.5
4bf20eab-4d1a-4f8e-8a7a-8759cae714d4,route_CTA_80_0_dep_57048_v207,CTA_80,0,221_281,221_281,Wednesday,weekday,peak,2024-01-03T15:10:30,40.0,45.4945,40.0,-5.4945
5d447361-d835-48e2-a6ef-db4cd6713193,route_P_O_14_IG066_1_dep_58970_v75,P_O_14_IG066,1,2580_2484,2580_2484,Wednesday,weekday,peak,2024-01-03T15:10:30,1720.0,1748.2979,2210.0,461.7021
e778a07e-91c1-466a-95d8-902cf0d01535,route_CTA_80_1_dep_60096_v288,CTA_80,1,172_1208,172_1208,Wednesday,weekday,peak,2024-01-03T15:10:50,40.0,45.2778,40.0,-5.2778
a908d6ba-93be-41c1-956b-a584004aec23,route_P_O_14_IG066_1_dep_61100_v78,P_O_14_IG066,1,348_2804,348_2804,Wednesday,weekday,peak,2024-01-03T15:10:50,100.0,95.9512,100.0,4.0488
4e49e8cb-dc61-4f46-8aca-37fc0c9d5800,route_CTA_80_0_dep_61112_v211,CTA_80,0,1992_2083,1992_2083,Wednesday,weekday,peak,2024-01-03T15:11:00,80.0,79.1489,80.0,0.8511
230b1f18-660a-46d4-95e8-e196cf11fee9,route_CTA_975_0_dep_52779_v170,CTA_975,0,1741_732,1741_732,Wednesday,weekday,peak,2024-01-03T15:11:00,500.0,498.8,780.0,281.2
86699436-efd6-4a6a-b368-7423a80fc23c,route_CTA_975_1_dep_56397_v124,CTA_975,1,1739_1740,1739_1740,Wednesday,weekday,peak,2024-01-03T15:11:20,420.0,371.2,420.0,48.8
2cccc66d-26e1-4289-8d1e-d07346462dd4,route_CTA_80_0_dep_60096_v210,CTA_80,0,2084_1977,2084_1977,Wednesday,weekday,peak,2024-01-03T15:11:50,90.0,113.5872,420.0,306.4128
9ec25e5a-2902-47cf-a69a-744765a1b6f3,route_CTA_80_1_dep_58064_v286,CTA_80,1,1206_512,1206_512,Wednesday,weekday,peak,2024-01-03T15:12:00,130.0,198.0478,1660.0,1461.9522
688c6060-9f32-42a1-9ec8-09d3098f983a,route_CTA_80_1_dep_60096_v288,CTA_80,1,1208_175,1208_175,Wednesday,weekday,peak,2024-01-03T15:12:00,70.0,73.6496,110.0,36.3504
f9539b6b-ca5c-446e-b6ac-f9832295f2ba,route_CTA_975_0_dep_52779_v170,CTA_975,0,732_2320,732_2320,Wednesday,weekday,peak,2024-01-03T15:12:00,60.0,61.6,840.0,778.4
ae541994-29ca-4680-be2f-912746f2a1f8,route_CTA_975_1_dep_54000_v123,CTA_975,1,2023_2018,2023_2018,Wednesday,weekday,peak,2024-01-03T15:12:00,1180.0,918.2222,1970.0,1051.7778
a6f38ce8-9dad-4cbf-b290-05f8c9afa148,route_CTA_975_1_dep_45588_v112,CTA_975,1,1512_138,137_138,Wednesday,weekday,peak,2024-01-03T15:12:10,300.0,310.339,300.0,-10.339
73b01331-239a-4e90-8028-cda86644f925,route_CTA_80_0_dep_58064_v208,CTA_80,0,1650_1259,1650_1259,Wednesday,weekday,peak,2024-01-03T15:12:20,200.0,187.7863,230.0,42.2137
46ba23dd-51b1-4491-a8ea-c254fa4e6cbd,route_CTA_975_1_dep_47985_v113,CTA_975,1,1693_115,1693_115,Wednesday,weekday,peak,2024-01-03T15:12:30,1060.0,962.25,1450.0,487.75
2472ee63-2a2f-40b2-bd7e-345f11f46623,route_CTA_80_1_dep_58064_v286,CTA_80,1,512_290,512_290,Wednesday,weekday,peak,2024-01-03T15:12:50,50.0,87.451,1710.0,1622.549
53d4779b-f71f-460d-a3f6-23df210aeea3,route_P_O_14_IG066_1_dep_58970_v75,P_O_14_IG066,1,2325_2118,2484_2118,Wednesday,weekday,peak,2024-01-03T15:12:50,60.0,69.0291,100.0,30.9709
57d42d93-f23d-4cf3-a7ba-1829e97fc6de,route_CTA_914_1_dep_54000_v139,CTA_914,1,1740_732,1740_2320,Wednesday,weekday,peak,2024-01-03T15:13:10,170.0,111.6129,310.0,198.3871
b07ae084-4066-4975-a469-2fa63c3fb7fd,route_CTA_975_1_dep_52779_v115,CTA_975,1,2035_2033,2035_2033,Wednesday,weekday,peak,2024-01-03T15:13:20,70.0,76.2,70.0,-6.2
10a3bd18-229f-4d95-9889-aa0659363eb2,route_CTA_975_0_dep_52779_v170,CTA_975,0,2320_729,2320_729,Wednesday,weekday,peak,2024-01-03T15:13:30,90.0,113.4444,930.0,816.5556
e206021e-bb61-400c-b55a-fd07b05e9e61,route_CTA_1073_1_dep_50398_v91,CTA_1073,1,2099_796,125_796,Wednesday,weekday,peak,2024-01-03T15:13:40,1600.0,967.7778,1600.0,632.2222
d2840223-ffd5-43a4-9894-d5ef68826b8d,route_CTA_80_1_dep_54000_v282,CTA_80,1,509_1651,509_1651,Wednesday,weekday,peak,2024-01-03T15:13:40,180.0,192.9808,180.0,-12.9808
6ca010c7-3426-46cb-b405-fd666efe08d7,route_CTA_975_0_dep_54000_v156,CTA_975,0,2038_1841,2038_1841,Wednesday,weekday,peak,2024-01-03T15:13:40,80.0,81.25,80.0,-1.25
65dd4023-d0af-4174-9681-b05e85eb103c,route_CTA_80_0_dep_53272_v188,CTA_80,0,1209_1430,1209_1430,Wednesday,weekday,peak,2024-01-03T15:13:50,290.0,502.8163,480.0,-22.8163
e4d1bb62-3123-4951-9c3b-a1c63a60c70b,route_CTA_975_1_dep_50382_v114,CTA_975,1,1720_750,1720_750,Wednesday,weekday,peak,2024-01-03T15:13:50,290.0,296.7778,770.0,473.2222
6998b1e9-1c3e-4ca5-9029-eb154839d7f6,route_P_O_14_IG066_1_dep_56840_v72,P_O_14_IG066,1,2246_2254,2246_2254,Wednesday,weekday,peak,2024-01-03T15:13:50,1310.0,1316.4242,1480.0,163.5758
a80cb226-283f-47a3-9068-8c74ecec7456,route_CTA_80_1_dep_58064_v286,CTA_80,1,290_708,290_708,Wednesday,weekday,peak,2024-01-03T15:14:10,80.0,84.8438,1790.0,1705.1562
168b50f9-d923-48ef-9e90-330d7a64407b,route_CTA_914_1_dep_54000_v139,CTA_914,1,732_2320,1740_2320,Wednesday,weekday,peak,2024-01-03T15:14:10,60.0,111.6129,370.0,258.3871
8958bc50-30e4-4fc0-998a-2230d7a137d6,route_CTA_80_0_dep_53272_v188,CTA_80,0,174_1209,174_1209,Wednesday,weekday,peak,2024-01-03T15:14:30,40.0,48.3594,520.0,471.6406
6a745d3a-f7ff-440c-8242-f68169d3b09c,route_CTA_80_0_dep_58064_v208,CTA_80,0,1259_202,1259_202,Wednesday,weekday,peak,2024-01-03T15:14:30,130.0,139.0833,360.0,220.9167
4fdef897-45f9-4ab2-9f26-ec8bcb5ddd5c,route_CTA_1073_1_dep_43199_v90,CTA_1073,1,788_2001,163_1961,Wednesday,weekday,peak,2024-01-03T15:14:40,450.0,332.6667,450.0,117.3333
78e1a121-58eb-4da5-9d2a-001abfd1a189,route_CTA_80_0_dep_54000_v204,CTA_80,0,1207_1205,1207_1205,Wednesday,weekday,peak,2024-01-03T15:14:40,710.0,497.1875,1580.0,1082.8125
b76ddb30-02a5-4625-b16e-af97efa808f9,route_CTA_80_1_dep_56032_v284,CTA_80,1,199_1401,199_1401,Wednesday,weekday,peak,2024-01-03T15:14:50,660.0,658.2301,910.0,251.7699
e3d13ca9-5342-45fa-bb41-50d59a09ce31,route_CTA_80_1_dep_57048_v285,CTA_80,1,201_693,695_693,Wednesday,weekday,peak,2024-01-03T15:15:20,360.0,286.3025,410.0,123.6975
4c8d0999-f485-4f3d-90a8-fdd121ff92e3,route_CTA_914_1_dep_54000_v139,CTA_914,1,2320_729,2320_729,Wednesday,weekday,peak,2024-01-03T15:15:30,80.0,115.0,450.0,335.0
a4028cc1-78aa-4b0c-800d-ecfe33e63ba4,route_CTA_80_1_dep_58064_v286,CTA_80,1,708_1768,708_1768,Wednesday,weekday,peak,2024-01-03T15:15:50,100.0,106.8,1890.0,1783.2
05579710-f5e1-472e-80f4-063d87abdf4e,route_CTA_975_1_dep_56397_v124,CTA_975,1,1740_1742,1740_1742,Wednesday,weekday,peak,2024-01-03T15:16:00,280.0,289.8,700.0,410.2
e88d84b8-f029-478a-a20a-7f881611549b,route_CTA_975_0_dep_50382_v169,CTA_975,0,1297_1389,1297_1389,Wednesday,weekday,peak,2024-01-03T15:16:10,170.0,178.4211,190.0,11.5789
10528f6f-9a59-415d-afe8-e94c93ce6ce6,route_CTA_975_1_dep_45588_v112,CTA_975,1,138_1514,138_1514,Wednesday,weekday,peak,2024-01-03T15:16:10,60.0,57.3333,60.0,2.6667
62eedf64-f3f4-41b7-a7d9-9b1e2a68c5fb,route_CTA_80_0_dep_57048_v207,CTA_80,0,281_282,281_282,Wednesday,weekday,peak,2024-01-03T15:16:20,350.0,222.9353,390.0,167.0647
826dcd1b-22e5-4da5-82bf-c3293c828d33,route_P_O_14_IG066_1_dep_53750_v67,P_O_14_IG066,1,2303_2256,2303_2256,Wednesday,weekday,peak,2024-01-03T15:16:20,70.0,372.7686,70.0,-302.7686
39884540-1590-401a-8d1c-ad76ac6a5ba5,route_CTA_80_0_dep_51240_v186,CTA_80,0,301_1121,1430_1121,Wednesday,weekday,peak,2024-01-03T15:16:30,140.0,150.8642,140.0,-10.8642
d24fde1d-d041-469b-be3a-57efa4bd49aa,route_CTA_975_1_dep_54000_v123,CTA_975,1,2018_1844,2018_1844,Wednesday,weekday,peak,2024-01-03T15:16:30,270.0,277.5556,2240.0,1962.4444
c79dbc51-0af8-4188-b6d3-65eef73581a7,route_CTA_914_1_dep_50398_v135,CTA_914,1,717_2296,1328_716,Wednesday,weekday,peak,2024-01-03T15:16:40,40.0,83.3766,40.0,-43.3766
81bdb55d-c820-4e76-bb3c-85d65f02dd71,route_CTA_975_0_dep_52779_v170,CTA_975,0,729_2323,729_2323,Wednesday,weekday,peak,2024-01-03T15:16:50,200.0,132.9885,1130.0,997.0115
e4dee5ad-0027-48c7-bea7-a58d32be9b49,route_CTA_80_0_dep_60096_v210,CTA_80,0,2084_1977,2084_1977,Wednesday,weekday,peak,2024-01-03T15:17:00,140.0,113.5872,140.0,26.4128
c256e8ac-09bd-4bb5-a9ac-bd0af342c33e,route_CTA_975_0_dep_58794_v158,CTA_975,0,748_749,2816_749,Wednesday,weekday,peak,2024-01-03T15:17:00,440.0,364.0,440.0,76.0
c6d28077-a44f-498a-b91c-b9eb5d3afdaf,route_P_O_14_IG066_1_dep_61100_v78,P_O_14_IG066,1,2804_351,2804_351,Wednesday,weekday,peak,2024-01-03T15:17:10,380.0,370.35,480.0,109.65
e3cbcda8-4ac4-4843-882c-71b2f977236b,route_CTA_914_1_dep_50398_v135,CTA_914,1,2296_716,1328_716,Wednesday,weekday,peak,2024-01-03T15:17:20,40.0,83.3766,80.0,-3.3766
244d3998-48e7-41cb-ab13-3437ac532a36,route_P_O_14_IG066_1_dep_58260_v74,P_O_14_IG066,1,2248_2246,2248_2246,Wednesday,weekday,peak,2024-01-03T15:17:20,150.0,150.5114,170.0,19.4886
3fba3bb9-2c2d-4656-ba0f-1c9c482c8893,route_CTA_80_0_dep_54000_v204,CTA_80,0,1205_174,1205_174,Wednesday,weekday,peak,2024-01-03T15:17:30,170.0,174.6465,1750.0,1575.3535
f6d525c7-2f61-4dda-8c2c-9feabad234dc,route_CTA_80_0_dep_61112_v211,CTA_80,0,2083_2084,2083_2084,Wednesday,weekday,peak,2024-01-03T15:17:30,70.0,125.4982,70.0,-55.4982
fcb2d8e1-47bd-49c5-a65a-9b8f53f15695,route_CTA_80_1_dep_58064_v286,CTA_80,1,1768_283,1768_283,Wednesday,weekday,peak,2024-01-03T15:18:00,130.0,128.2114,2020.0,1891.7886
2cfc6b8f-a773-48f0-abc7-debc9ffbab84,route_CTA_975_1_dep_47985_v113,CTA_975,1,1510_746,1510_746,Wednesday,weekday,peak,2024-01-03T15:18:10,130.0,85.7143,150.0,64.2857
55d36631-06cb-4d9c-be8a-8baac61677d9,route_P_O_14_IG066_1_dep_56130_v71,P_O_14_IG066,1,2254_2303,2254_2303,Wednesday,weekday,peak,2024-01-03T15:18:10,850.0,854.0123,850.0,-4.0123
2a2d42ab-c22a-4b7b-a56d-f5a47cfae80b,route_CTA_80_0_dep_56032_v206,CTA_80,0,284_288,284_288,Wednesday,weekday,peak,2024-01-03T15:18:20,560.0,567.2381,590.0,22.7619
035abb38-b4ba-4038-81d9-5ec15e933746,route_CTA_975_1_dep_58794_v125,CTA_975,1,2122_1295,2121_1295,Wednesday,weekday,peak,2024-01-03T15:18:20,720.0,396.9091,850.0,453.0909
c505c5c2-3c53-4777-89b1-394e650a71e6,route_CTA_80_0_dep_55016_v205,CTA_80,0,291_1207,291_1207,Wednesday,weekday,peak,2024-01-03T15:18:30,560.0,567.8431,870.0,302.1569
6eaecbeb-480d-458c-9011-866b54e3fe46,route_CTA_975_0_dep_50382_v169,CTA_975,0,1389_2517,1389_2517,Wednesday,weekday,peak,2024-01-03T15:18:30,140.0,114.6667,330.0,215.3333
7c220fe6-eddf-43f9-abaa-a91e50948b9c,route_CTA_914_1_dep_54000_v139,CTA_914,1,729_2323,729_2323,Wednesday,weekday,peak,2024-01-03T15:19:00,210.0,124.0,660.0,536.0
37290da0-fb25-4e1b-a280-34e597ce9070,route_CTA_80_0_dep_57048_v207,CTA_80,0,281_282,281_282,Wednesday,weekday,peak,2024-01-03T15:19:10,40.0,222.9353,40.0,-182.9353
2326177d-fcdd-4f84-abe9-673382efa848,route_CTA_975_1_dep_47985_v113,CTA_975,1,115_1510,115_1510,Wednesday,weekday,peak,2024-01-03T15:19:20,70.0,112.5926,220.0,107.4074
88ec4a47-0b76-4971-a99f-3d3e36e469d5,route_CTA_80_0_dep_60096_v210,CTA_80,0,2083_2084,2083_2084,Wednesday,weekday,peak,2024-01-03T15:19:40,160.0,125.4982,300.0,174.5018
11ccf5a2-0639-4a61-9f20-13c8a52c0c00,route_CTA_80_0_dep_56032_v206,CTA_80,0,288_289,288_289,Wednesday,weekday,peak,2024-01-03T15:19:50,50.0,51.1009,50.0,-1.1009
b7bab6ed-8c30-41a5-adb6-eed739040042,route_CTA_975_0_dep_54000_v156,CTA_975,0,2017_2022,1841_2022,Wednesday,weekday,peak,2024-01-03T15:20:00,160.0,114.4,190.0,75.6
c241bca7-bdfa-43ae-8723-0ee442fa6b76,route_CTA_914_1_dep_50398_v135,CTA_914,1,2296_716,1328_716,Wednesday,weekday,peak,2024-01-03T15:20:10,70.0,83.3766,70.0,-13.3766
955ac228-105a-4c59-95aa-252ca94ff752,route_CTA_80_1_dep_57048_v285,CTA_80,1,693_199,693_199,Wednesday,weekday,peak,2024-01-03T15:20:20,240.0,254.0,240.0,-14.0
c79ee2b5-f68c-49ca-98f3-1bdc20490d5c,route_CTA_975_1_dep_54000_v123,CTA_975,1,1844_2037,1844_2037,Wednesday,weekday,peak,2024-01-03T15:20:20,40.0,43.0303,40.0,-3.0303
dbbe7b75-54e2-4f33-8147-5d832cabec66,route_CTA_80_1_dep_59080_v287,CTA_80,1,1204_1206,1204_1206,Wednesday,weekday,peak,2024-01-03T15:20:30,620.0,626.48,1150.0,523.52
33705c34-5940-480b-ba7f-48ae3860b003,route_CTA_80_0_dep_53272_v188,CTA_80,0,1207_1205,1207_1205,Wednesday,weekday,peak,2024-01-03T15:21:00,270.0,497.1875,270.0,-227.1875
eab7cf4b-e51d-4f31-8db4-317577825d4e,route_CTA_80_0_dep_54000_v204,CTA_80,0,174_1209,174_1209,Wednesday,weekday,peak,2024-01-03T15:21:00,40.0,48.3594,40.0,-8.3594
78311add-b8c1-4871-b0a5-cb581d75965f,route_CTA_975_0_dep_54000_v156,CTA_975,0,2022_1741,2022_1741,Wednesday,weekday,peak,2024-01-03T15:21:00,60.0,69.3333,250.0,180.6667
afa2eedf-6f90-487a-9ec3-3a433a1caa2f,route_CTA_975_0_dep_58794_v158,CTA_975,0,749_1215,749_1215,Wednesday,weekday,peak,2024-01-03T15:21:00,80.0,67.8182,80.0,12.1818
0840aa1f-34e3-41f2-ae4b-def50554af7a,route_CTA_80_0_dep_57048_v207,CTA_80,0,282_1767,282_1767,Wednesday,weekday,peak,2024-01-03T15:21:20,130.0,133.0631,170.0,36.9369
2145191c-c6fe-496a-ba02-cf6ff785d39f,route_CTA_80_0_dep_61112_v211,CTA_80,0,2084_1977,2084_1977,Wednesday,weekday,peak,2024-01-03T15:21:30,70.0,113.5872,70.0,-43.5872
a9e6bdd6-d62f-4020-bd9a-c9f6b283aad3,route_CTA_975_1_dep_50382_v114,CTA_975,1,750_1390,750_1390,Wednesday,weekday,peak,2024-01-03T15:21:40,40.0,52.973,40.0,-12.973
6b49302b-9681-4a09-bc92-5174f5206cc8,route_CTA_975_1_dep_58794_v125,CTA_975,1,1313_730,1295_730,Wednesday,weekday,peak,2024-01-03T15:21:40,180.0,185.0877,1050.0,864.9123
df6236df-21cd-45cd-9b84-a133c89b6262,route_CTA_80_0_dep_53272_v188,CTA_80,0,174_1209,174_1209,Wednesday,weekday,peak,2024-01-03T15:21:50,50.0,48.3594,320.0,271.6406
8b6d48b7-4869-4e61-a052-1ce1ef1def65,route_CTA_80_1_dep_58064_v286,CTA_80,1,201_693,695_693,Wednesday,weekday,peak,2024-01-03T15:22:00,210.0,286.3025,2260.0,1973.6975
5c9c7f50-a140-4753-b77b-cbb310ce5c0f,route_P_O_14_IG066_1_dep_54000_v68,P_O_14_IG066,1,2303_2256,2303_2256,Wednesday,weekday,peak,2024-01-03T15:22:00,110.0,372.7686,110.0,-262.7686
66db56c9-1348-4a88-9dba-425f31f7f14c,route_CTA_1073_1_dep_43199_v90,CTA_1073,1,2001_810,163_1961,Wednesday,weekday,peak,2024-01-03T15:22:10,450.0,332.6667,900.0,567.3333
cab8b9f7-3aee-4baa-b68a-5963df53f8ce,route_CTA_975_0_dep_52779_v170,CTA_975,0,2323_1314,2323_1314,Wednesday,weekday,peak,2024-01-03T15:22:40,200.0,113.871,210.0,96.129
2a1df4f1-cf48-4631-843b-aaebafc167f7,route_P_O_14_IG066_1_dep_55420_v70,P_O_14_IG066,1,2303_2256,2303_2256,Wednesday,weekday,peak,2024-01-03T15:22:40,930.0,372.7686,1800.0,1427.2314
8893c1c0-85af-4d09-b2ae-2ceea6fbcc5d,route_P_O_14_IG066_1_dep_61810_v79,P_O_14_IG066,1,348_2804,348_2804,Wednesday,weekday,peak,2024-01-03T15:22:40,90.0,95.9512,90.0,-5.9512
d6ef1de6-05bf-4b52-809a-22296f22cf44,route_CTA_914_1_dep_50398_v135,CTA_914,1,2296_716,1328_716,Wednesday,weekday,peak,2024-01-03T15:22:50,40.0,83.3766,40.0,-43.3766
d52fa5bc-97db-4650-b48f-1ea0e3c33a00,route_CTA_80_1_dep_58064_v286,CTA_80,1,200_695,283_695,Wednesday,weekday,peak,2024-01-03T15:23:00,60.0,59.0909,2320.0,2260.9091
3dd9a5a4-98ba-4922-a532-e913735ee07e,route_P_O_14_IG066_1_dep_59680_v76,P_O_14_IG066,1,2580_2484,2580_2484,Wednesday,weekday,peak,2024-01-03T15:23:00,1740.0,1748.2979,2240.0,491.7021
51527de4-24d9-40e4-8710-421100f84558,route_CTA_975_0_dep_52779_v170,CTA_975,0,729_2323,729_2323,Wednesday,weekday,peak,2024-01-03T15:23:30,50.0,132.9885,260.0,127.0115
d973c40b-80e5-42ff-a0c4-c91d06cefeb5,route_CTA_80_0_dep_59080_v209,CTA_80,0,1977_1650,1977_1650,Wednesday,weekday,peak,2024-01-03T15:23:40,1070.0,434.9386,1070.0,635.0614
19c6539d-4ef7-4432-bd69-261c9fb46d1f,route_CTA_80_1_dep_56032_v284,CTA_80,1,1401_1260,1401_1260,Wednesday,weekday,peak,2024-01-03T15:23:40,490.0,495.4545,490.0,-5.4545
c75a947c-7ea4-4f1f-8492-e66348b64941,route_CTA_80_1_dep_55016_v283,CTA_80,1,1260_509,1260_509,Wednesday,weekday,peak,2024-01-03T15:23:50,720.0,395.5714,720.0,324.4286
b780f6a3-78c3-4880-8c6a-5e565576612e,route_CTA_80_0_dep_52256_v187,CTA_80,0,1209_1430,1209_1430,Wednesday,weekday,peak,2024-01-03T15:24:00,950.0,502.8163,960.0,457.1837
77372e56-eb96-4b89-820f-30bf5a63a7c3,route_CTA_80_0_dep_56032_v206,CTA_80,0,289_291,289_291,Wednesday,weekday,peak,2024-01-03T15:24:10,260.0,263.3636,310.0,46.6364
d6b6cf75-5b15-4b65-b3ba-ee669cfe39d0,route_CTA_914_0_dep_61199_v298,CTA_914,0,2297_2127,212_2686,Wednesday,weekday,peak,2024-01-03T15:24:20,380.0,517.2881,400.0,-117.2881
f99eb0e3-ceef-4748-bc4e-383cf972d512,route_CTA_975_1_dep_47985_v113,CTA_975,1,746_137,746_137,Wednesday,weekday,peak,2024-01-03T15:24:20,300.0,304.8333,520.0,215.1667
2d72ebcf-642e-4e5f-907d-2c98f0c4daf3,route_CTA_80_0_dep_58064_v208,CTA_80,0,202_221,202_221,Wednesday,weekday,peak,2024-01-03T15:24:30,600.0,611.453,960.0,348.547
26bada16-9def-441c-bb54-77e1b1dcddbe,route_CTA_80_0_dep_57048_v207,CTA_80,0,1767_285,1767_285,Wednesday,weekday,peak,2024-01-03T15:24:40,200.0,201.4159,370.0,168.5841
588f66a6-65f3-43d8-ac03-a7ee8a659ba5,route_CTA_914_1_dep_54000_v139,CTA_914,1,2323_1314,2323_1314,Wednesday,weekday,peak,2024-01-03T15:24:50,200.0,115.1515,210.0,94.8485
29e9556b-bdf8-4d06-a01d-1619d0984986,route_CTA_80_1_dep_59080_v287,CTA_80,1,1206_512,1206_512,Wednesday,weekday,peak,2024-01-03T15:25:00,270.0,198.0478,1420.0,1221.9522
fc549c56-a3d5-46f3-b083-612fffbd122f,route_CTA_975_1_dep_54000_v123,CTA_975,1,2037_2035,2037_2035,Wednesday,weekday,peak,2024-01-03T15:25:10,150.0,150.0,150.0,0.0
13a0e380-e5c8-418f-9ab0-95193abfaa2f,route_CTA_80_1_dep_55016_v283,CTA_80,1,1260_509,1260_509,Wednesday,weekday,peak,2024-01-03T15:25:20,40.0,395.5714,40.0,-355.5714
901dab3d-c988-443c-b82a-915b721a2775,route_CTA_80_0_dep_61112_v211,CTA_80,0,1977_1650,1977_1650,Wednesday,weekday,peak,2024-01-03T15:25:30,180.0,434.9386,180.0,-254.9386
a00cb79f-b99d-4b38-a691-86d16b7e0a10,route_CTA_914_1_dep_54000_v139,CTA_914,1,729_2323,729_2323,Wednesday,weekday,peak,2024-01-03T15:25:30,40.0,124.0,250.0,126.0
cda7a657-ecdb-444c-8ca5-63e7db5e7100,route_CTA_80_0_dep_57048_v207,CTA_80,0,285_702,285_702,Wednesday,weekday,peak,2024-01-03T15:25:40,60.0,61.7857,430.0,368.2143
fbc71390-8462-48f9-8752-f07ce62cc691,route_P_O_14_IG066_1_dep_59680_v76,P_O_14_IG066,1,2325_2118,2484_2118,Wednesday,weekday,peak,2024-01-03T15:25:40,70.0,69.0291,120.0,50.9709
e3bd44fc-811d-4260-ae24-5158345b6f32,route_CTA_975_0_dep_52779_v170,CTA_975,0,2320_729,2320_729,Wednesday,weekday,peak,2024-01-03T15:25:50,140.0,113.4444,400.0,286.5556
bfdc29c7-5f2a-47d4-afb3-377d44e6cee7,route_P_O_14_IG066_1_dep_57550_v73,P_O_14_IG066,1,2246_2254,2246_2254,Wednesday,weekday,peak,2024-01-03T15:26:00,1310.0,1316.4242,1470.0,153.5758
c00eb3aa-29ac-4025-bb39-35b60026801b,route_CTA_975_0_dep_52779_v170,CTA_975,0,2323_1314,2323_1314,Wednesday,weekday,peak,2024-01-03T15:26:50,60.0,113.871,460.0,346.129
8bbb2e75-26f2-44e5-8284-34b4295a07b1,route_CTA_975_0_dep_61191_v159,CTA_975,0,113_1511,113_1511,Wednesday,weekday,peak,2024-01-03T15:26:50,60.0,47.5,70.0,22.5
3a207862-2089-4359-8b03-7b382f1a4d8f,route_CTA_975_1_dep_58794_v125,CTA_975,1,730_2321,730_2321,Wednesday,weekday,peak,2024-01-03T15:27:00,250.0,255.5,250.0,-5.5
9656be13-3d6c-464b-8907-305a470fec46,route_CTA_80_1_dep_59080_v287,CTA_80,1,512_290,512_290,Wednesday,weekday,peak,2024-01-03T15:27:10,130.0,87.451,1550.0,1462.549
22150b52-c76d-481b-9b94-e083344cf15a,route_P_O_14_IG066_1_dep_53040_v66,P_O_14_IG066,1,2303_2256,2303_2256,Wednesday,weekday,peak,2024-01-03T15:27:10,70.0,372.7686,70.0,-302.7686
0dfc5db5-24d9-4841-a265-a64b55618db9,route_P_O_14_IG066_1_dep_58970_v75,P_O_14_IG066,1,2248_2246,2248_2246,Wednesday,weekday,peak,2024-01-03T15:27:20,150.0,150.5114,170.0,19.4886
259c42a9-8d2d-4840-996c-c5ac4b272b74,route_CTA_80_1_dep_60096_v288,CTA_80,1,175_1204,175_1204,Wednesday,weekday,peak,2024-01-03T15:27:30,520.0,519.4615,530.0,10.5385
c00c972a-dc3f-44ba-9462-ba1eb3cb887b,route_CTA_914_0_dep_54000_v297,CTA_914,0,2536_1746,2735_723,Wednesday,weekday,peak,2024-01-03T15:27:30,1020.0,597.6744,1030.0,432.3256
a808bfb0-6be8-4492-8ae5-c98bbf613789,route_CTA_975_0_dep_61191_v159,CTA_975,0,1511_114,1511_1509,Wednesday,weekday,peak,2024-01-03T15:27:30,40.0,56.8103,110.0,53.1897
